ID;Status;Type;Lenght;Managed by;Municipality;Google Maps;Geographical coordinates;Geo Shape
1069;active;Trottoir;1.8;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.832818266820894%2C4.348908393396081;50.832818266820894, 4.348908393396081;"{""coordinates"": [4.348908393396081, 50.832818266820894], ""type"": ""Point""}"
1073;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86605823449135%2C4.32462198740528;50.86605823449135, 4.32462198740528;"{""coordinates"": [4.32462198740528, 50.86605823449135], ""type"": ""Point""}"
1074;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87895280074174%2C4.314098191893809;50.87895280074174, 4.314098191893809;"{""coordinates"": [4.314098191893809, 50.87895280074174], ""type"": ""Point""}"
1081;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.878986990728265%2C4.300791331281043;50.878986990728265, 4.300791331281043;"{""coordinates"": [4.300791331281043, 50.878986990728265], ""type"": ""Point""}"
1088;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.8785368689904%2C4.319312794519023;50.8785368689904, 4.319312794519023;"{""coordinates"": [4.319312794519023, 50.8785368689904], ""type"": ""Point""}"
1092;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86849277506536%2C4.319702349039281;50.86849277506536, 4.319702349039281;"{""coordinates"": [4.319702349039281, 50.86849277506536], ""type"": ""Point""}"
1094;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86937772452639%2C4.3156037247188985;50.86937772452639, 4.3156037247188985;"{""coordinates"": [4.315603724718899, 50.86937772452639], ""type"": ""Point""}"
1096;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.870523861101105%2C4.317922904055411;50.870523861101105, 4.317922904055411;"{""coordinates"": [4.317922904055411, 50.870523861101105], ""type"": ""Point""}"
1100;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.8722066175007%2C4.313657280660419;50.8722066175007, 4.313657280660419;"{""coordinates"": [4.313657280660419, 50.8722066175007], ""type"": ""Point""}"
1101;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87263486609979%2C4.314829894080013;50.87263486609979, 4.314829894080013;"{""coordinates"": [4.314829894080013, 50.87263486609979], ""type"": ""Point""}"
1103;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87382440899258%2C4.313927715952202;50.87382440899258, 4.313927715952202;"{""coordinates"": [4.313927715952202, 50.87382440899258], ""type"": ""Point""}"
1111;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.872588449095154%2C4.301694851150035;50.872588449095154, 4.301694851150035;"{""coordinates"": [4.301694851150035, 50.872588449095154], ""type"": ""Point""}"
1113;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87129545069204%2C4.305427434614761;50.87129545069204, 4.305427434614761;"{""coordinates"": [4.305427434614761, 50.87129545069204], ""type"": ""Point""}"
1128;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83923525191852%2C4.346943579183251;50.83923525191852, 4.346943579183251;"{""coordinates"": [4.346943579183251, 50.83923525191852], ""type"": ""Point""}"
1138;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83809262674867%2C4.3527344356088555;50.83809262674867, 4.3527344356088555;"{""coordinates"": [4.352734435608856, 50.83809262674867], ""type"": ""Point""}"
1140;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.838962055053194%2C4.356646783811101;50.838962055053194, 4.356646783811101;"{""coordinates"": [4.356646783811101, 50.838962055053194], ""type"": ""Point""}"
1150;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84365224286698%2C4.360843846233786;50.84365224286698, 4.360843846233786;"{""coordinates"": [4.360843846233786, 50.84365224286698], ""type"": ""Point""}"
1156;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84560529464835%2C4.361665567841774;50.84560529464835, 4.361665567841774;"{""coordinates"": [4.361665567841774, 50.84560529464835], ""type"": ""Point""}"
1165;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84923823570592%2C4.366636929442039;50.84923823570592, 4.366636929442039;"{""coordinates"": [4.366636929442039, 50.84923823570592], ""type"": ""Point""}"
1166;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84920081361353%2C4.367817012045858;50.84920081361353, 4.367817012045858;"{""coordinates"": [4.367817012045858, 50.84920081361353], ""type"": ""Point""}"
1172;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8506806786033%2C4.366115454726123;50.8506806786033, 4.366115454726123;"{""coordinates"": [4.366115454726123, 50.8506806786033], ""type"": ""Point""}"
1173;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85093046810749%2C4.364627512677482;50.85093046810749, 4.364627512677482;"{""coordinates"": [4.364627512677482, 50.85093046810749], ""type"": ""Point""}"
1177;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.852425798073206%2C4.361910506808149;50.852425798073206, 4.361910506808149;"{""coordinates"": [4.361910506808149, 50.852425798073206], ""type"": ""Point""}"
1179;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85080715904063%2C4.360558583878652;50.85080715904063, 4.360558583878652;"{""coordinates"": [4.360558583878652, 50.85080715904063], ""type"": ""Point""}"
1181;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84973886386217%2C4.360020455502647;50.84973886386217, 4.360020455502647;"{""coordinates"": [4.360020455502647, 50.84973886386217], ""type"": ""Point""}"
1188;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.852431710660774%2C4.357329662315456;50.852431710660774, 4.357329662315456;"{""coordinates"": [4.357329662315456, 50.852431710660774], ""type"": ""Point""}"
1193;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84812087682477%2C4.358894331772373;50.84812087682477, 4.358894331772373;"{""coordinates"": [4.358894331772373, 50.84812087682477], ""type"": ""Point""}"
1195;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84691121539601%2C4.35810432146745;50.84691121539601, 4.35810432146745;"{""coordinates"": [4.35810432146745, 50.84691121539601], ""type"": ""Point""}"
1198;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84701009118154%2C4.360214033176494;50.84701009118154, 4.360214033176494;"{""coordinates"": [4.360214033176494, 50.84701009118154], ""type"": ""Point""}"
1215;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84236075174129%2C4.351487831771998;50.84236075174129, 4.351487831771998;"{""coordinates"": [4.351487831771998, 50.84236075174129], ""type"": ""Point""}"
1218;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84277844910399%2C4.352792875073383;50.84277844910399, 4.352792875073383;"{""coordinates"": [4.352792875073383, 50.84277844910399], ""type"": ""Point""}"
1224;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84413234203771%2C4.349065221067861;50.84413234203771, 4.349065221067861;"{""coordinates"": [4.349065221067861, 50.84413234203771], ""type"": ""Point""}"
1227;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8464402530437%2C4.348956028963587;50.8464402530437, 4.348956028963587;"{""coordinates"": [4.348956028963587, 50.8464402530437], ""type"": ""Point""}"
1230;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84577529447038%2C4.3494325710765995;50.84577529447038, 4.3494325710765995;"{""coordinates"": [4.3494325710766, 50.84577529447038], ""type"": ""Point""}"
1234;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84425331723247%2C4.353211392316233;50.84425331723247, 4.353211392316233;"{""coordinates"": [4.353211392316233, 50.84425331723247], ""type"": ""Point""}"
1235;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.844517971875575%2C4.3533942274108135;50.844517971875575, 4.3533942274108135;"{""coordinates"": [4.353394227410813, 50.844517971875575], ""type"": ""Point""}"
1239;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.843766342970724%2C4.3550309553049225;50.843766342970724, 4.3550309553049225;"{""coordinates"": [4.355030955304922, 50.843766342970724], ""type"": ""Point""}"
1240;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8436491496203%2C4.354518097075266;50.8436491496203, 4.354518097075266;"{""coordinates"": [4.354518097075266, 50.8436491496203], ""type"": ""Point""}"
1259;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85149730705638%2C4.340268332999756;50.85149730705638, 4.340268332999756;"{""coordinates"": [4.340268332999756, 50.85149730705638], ""type"": ""Point""}"
1263;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84943654134667%2C4.342945191604086;50.84943654134667, 4.342945191604086;"{""coordinates"": [4.342945191604086, 50.84943654134667], ""type"": ""Point""}"
1279;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85192956202677%2C4.359313553904415;50.85192956202677, 4.359313553904415;"{""coordinates"": [4.359313553904415, 50.85192956202677], ""type"": ""Point""}"
1281;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.851830960262525%2C4.344172260275099;50.851830960262525, 4.344172260275099;"{""coordinates"": [4.344172260275099, 50.851830960262525], ""type"": ""Point""}"
1283;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.851134372238214%2C4.3452575388184576;50.851134372238214, 4.3452575388184576;"{""coordinates"": [4.345257538818458, 50.851134372238214], ""type"": ""Point""}"
1287;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85210007266778%2C4.350834852160915;50.85210007266778, 4.350834852160915;"{""coordinates"": [4.350834852160915, 50.85210007266778], ""type"": ""Point""}"
1291;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85395359115605%2C4.346853260415972;50.85395359115605, 4.346853260415972;"{""coordinates"": [4.346853260415972, 50.85395359115605], ""type"": ""Point""}"
1294;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85544239475138%2C4.347704681595453;50.85544239475138, 4.347704681595453;"{""coordinates"": [4.347704681595453, 50.85544239475138], ""type"": ""Point""}"
1295;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.855687268589435%2C4.346009648821798;50.855687268589435, 4.346009648821798;"{""coordinates"": [4.346009648821798, 50.855687268589435], ""type"": ""Point""}"
1297;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.856370326380315%2C4.344833638469711;50.856370326380315, 4.344833638469711;"{""coordinates"": [4.344833638469711, 50.856370326380315], ""type"": ""Point""}"
1302;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.856270320522164%2C4.352360863864437;50.856270320522164, 4.352360863864437;"{""coordinates"": [4.352360863864437, 50.856270320522164], ""type"": ""Point""}"
1303;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85579200336168%2C4.355319678093799;50.85579200336168, 4.355319678093799;"{""coordinates"": [4.355319678093799, 50.85579200336168], ""type"": ""Point""}"
1315;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85234366195644%2C4.354229145204141;50.85234366195644, 4.354229145204141;"{""coordinates"": [4.354229145204141, 50.85234366195644], ""type"": ""Point""}"
1318;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85106280269034%2C4.34967223150352;50.85106280269034, 4.34967223150352;"{""coordinates"": [4.34967223150352, 50.85106280269034], ""type"": ""Point""}"
1321;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84964455362054%2C4.353294915828001;50.84964455362054, 4.353294915828001;"{""coordinates"": [4.353294915828001, 50.84964455362054], ""type"": ""Point""}"
1325;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84871459907428%2C4.349929773024299;50.84871459907428, 4.349929773024299;"{""coordinates"": [4.349929773024299, 50.84871459907428], ""type"": ""Point""}"
1330;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84583304285817%2C4.354822858648722;50.84583304285817, 4.354822858648722;"{""coordinates"": [4.354822858648722, 50.84583304285817], ""type"": ""Point""}"
1336;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.844928215395335%2C4.356143563549957;50.844928215395335, 4.356143563549957;"{""coordinates"": [4.356143563549957, 50.844928215395335], ""type"": ""Point""}"
1337;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84498156314829%2C4.356156019423778;50.84498156314829, 4.356156019423778;"{""coordinates"": [4.356156019423778, 50.84498156314829], ""type"": ""Point""}"
1338;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84348050746065%2C4.358079086508885;50.84348050746065, 4.358079086508885;"{""coordinates"": [4.358079086508885, 50.84348050746065], ""type"": ""Point""}"
1340;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85032656505424%2C4.349489081233504;50.85032656505424, 4.349489081233504;"{""coordinates"": [4.349489081233504, 50.85032656505424], ""type"": ""Point""}"
1342;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84986752136555%2C4.348125203848763;50.84986752136555, 4.348125203848763;"{""coordinates"": [4.348125203848763, 50.84986752136555], ""type"": ""Point""}"
1343;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8498591793323%2C4.346189729183295;50.8498591793323, 4.346189729183295;"{""coordinates"": [4.346189729183295, 50.8498591793323], ""type"": ""Point""}"
1345;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.849088651597214%2C4.350070152490903;50.849088651597214, 4.350070152490903;"{""coordinates"": [4.350070152490903, 50.849088651597214], ""type"": ""Point""}"
1352;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84940433967741%2C4.353944778898878;50.84940433967741, 4.353944778898878;"{""coordinates"": [4.353944778898878, 50.84940433967741], ""type"": ""Point""}"
1359;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85104027137583%2C4.348743740985326;50.85104027137583, 4.348743740985326;"{""coordinates"": [4.348743740985326, 50.85104027137583], ""type"": ""Point""}"
1362;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84893307519836%2C4.362028503119192;50.84893307519836, 4.362028503119192;"{""coordinates"": [4.362028503119192, 50.84893307519836], ""type"": ""Point""}"
1365;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.809645142081976%2C4.3771669551925605;50.809645142081976, 4.3771669551925605;"{""coordinates"": [4.37716695519256, 50.809645142081976], ""type"": ""Point""}"
